OBJECTID,Site_ID,WB_Name,SITE_TYPE,Eco_Region,LAT_DD,LON_DD,FLD_LAT_DD,FLD_LON_DD,FLD_FLAG,Replicate?,Random,"0=Calibrate,1=Validate",HUC4,HUC12,Sample_ID,WDML_Bottl,WDML_Bot_1,sediment_C_pct,Precip_mm,Temp_min_C,Temp_max_C,KFactor,Slope_Deg,SOC_0_5,Water10,Developed2,Barren30,Forest40,Shrubland5,Herbaceous,Pasture81,Cultivated,Wetlands90,WaterBody_Area_m2_KV,LAKEAREA_m2_EPA,LAKEPERIM_km_EPA,AbsDif_WB_Area_pct,Type_Water_Body_KV,LAKE_ORIGIN_EPA,LAKE_ORIGIN_renamed,log_sediment_C_pct,log_Precip_mm,log_Temp_min_C,log_Temp_max_C,log_KFactor,log_Slope_Deg,log_Soil_OC_0_5,log_Water10,log_Developed2,log_Barren30,log_Forest40,log_Shrubland5,log_Herbaceous,log_Pasture81,log_Cultivated,log_Wetlands90,log_WaterBody_Area_m2,log_Lake_Area_m2_EPA,Reservoir_PermanentID,RecordCount
330,NLA06608-0828,Eagle Lake,PROB_Lake,8.5,33.1456,-90.3551,33.1390,-90.3572,Not in NHD Lake Polygon,,0.941494865,0,8,080302060407,503360,MSC226I,226I,6.2169,1464.2,11.6,23.7,0.3270,0.36,723,0.0635,0.0268,0.0001,0.0138,0.0022,0.0001,0.0000,0.6319,0.2616," 773,349 "," 774,847 ",6.023188626,0%,LAKE,NATURAL,LAKE,0.793572135,3.165608172,1.064997132,1.374843278,-0.485419248,-0.446099174,2.859297531,-1.197156593,-1.571065832,-4.131616197,-1.860847806,-2.663496186,-3.865348308,-5,-0.199364944,-0.582358209,5.888375609,5.889216123,147412827,1
552,NLA06608-1758,Lake Bailey,PROB_Lake,5.2,47.4573,-88.0998,47.4589,-88.0885,,,0.389633389,1,4,040201030405,506830,MSC290I,290I,8.2021,805.2,0.5,9.3,0.2046,4.90,3732,0.0296,0.0367,0.0027,0.7599,0.0043,0.0038,0.0004,0.0001,0.1625," 840,503 "," 777,040 ",5.95193678,8%,LAKE,NATURAL,LAKE,0.913923418,2.905916282,-0.269567576,0.970704107,-0.68904429,0.690019056,3.571976096,-1.528351601,-1.435284208,-2.569138528,-0.119264756,-2.369293681,-2.417653303,-3.373988802,-4.036746634,-0.78914157,5.924539329,5.890443317,116542239,1
727,NLA06608-R7103,Watts Lake,REF_Lake,9.3,42.5782,-100.6886,42.5781,-100.6904,,,0.267994541,1,10,101500040702,515650,MSC592H,592H,6.7704,559.1,1.5,16.2,0.1422,1.75,696,0.1028,0.0000,0.0003,0.0002,0.0000,0.8073,0.0000,0.0000,0.0895," 604,473 "," 781,450 ",6.063920646,26%,LAKE,NATURAL,LAKE,0.830611185,2.747518962,0.176252067,1.208735584,-0.847169969,0.244105899,2.842405818,-0.988208475,-5,-3.517220343,-3.669830506,-5,-0.092986216,-5,-5,-1.048326248,5.781377138,5.892901384,127738663,1
696,NLA06608-MN:22-0074,Bass Lake,REF_Lake,9.2,43.8192,-94.0788,43.8210,-94.0781,,,0.483370858,1,7,070200110403,517820,MSC507I,507I,10.2391,785.0,1.5,13.1,0.3088,0.68,2206,0.0687,0.0550,0.0002,0.0034,0.0000,0.0297,0.0025,0.7897,0.0507," 805,268 "," 793,893 ",3.360833817,1%,LAKE,NATURAL,LAKE,1.010263354,2.894865841,0.163573568,1.118553232,-0.510271057,-0.16898277,3.343687257,-1.162889705,-1.259295638,-3.612368104,-2.465048587,-5,-1.527379586,-2.602459815,-0.102560948,-1.294867275,5.905940479,5.89976194,32672504,1
293,NLA06608-0715,Button Rock Reservoir,PROB_Lake,6.2,40.2185,-105.3785,40.2166,-105.3728,,,0.92350771,0,10,101900050204,514350,MSC233I,233I,9.6362,504.4,0.5,13.9,0.1733,16.89,2083,0.0062,0.0230,0.0000,0.6867,0.2083,0.0558,0.0040,0.0000,0.0160," 771,879 "," 793,961 ",7.767676082,3%,RESERVOIR,MAN-MADE,RESERVOIR,0.983906797,2.70274199,-0.314917854,1.142976736,-0.761104773,1.227608397,3.318715942,-2.207149084,-1.638438489,-4.450683186,-0.163230823,-0.681320632,-1.253568105,-2.399916875,-5,-1.795544751,5.887548969,5.899799068,128057638,1
638,NLA06608-2644,Versailles Lake,PROB_Lake,8.2,39.0794,-85.2419,39.0794,-85.2550,Not in NHD Lake Polygon,,0.292153767,1,5,050902030507,512290,MSC615I,615I,3.0321,1131.2,5.5,17.0,0.3765,2.61,820,0.0249,0.0501,0.0000,0.5518,0.0000,0.0160,0.0640,0.2915,0.0017," 669,434 "," 794,845 ",11.68529948,17%,RESERVOIR,MAN-MADE,RESERVOIR,0.481736645,3.05354547,0.743301241,1.229248738,-0.424243877,0.416665205,2.913788088,-1.603488314,-1.300402053,-5,-0.25820929,-5,-1.794754593,-1.19392049,-0.535379143,-2.77379853,5.825707784,5.900282535,155925549,1
722,NLA06608-R333,Waller Mill Reservoir,REF_Lake,8.3,37.3037,-76.7077,37.3048,-76.7034,,,0.256692002,1,2,020801070202,518080,MSC619H,619H,8.0200,1223.0,8.9,21.0,0.2635,2.23,1106,0.0425,0.2708,0.0004,0.4882,0.0236,0.0036,0.0104,0.0222,0.1384," 714,404 "," 797,238 ",16.03386993,11%,RESERVOIR,MAN-MADE,RESERVOIR,0.904174368,3.0874366,0.947636118,1.321960693,-0.579296644,0.348675702,3.04356618,-1.371960143,-0.567295445,-3.437465166,-0.31142472,-1.627232648,-2.444470068,-1.981706963,-1.653847401,-0.859009338,5.853944149,5.901588049,128575072,1
71,NLA06608-0080,Hannaberry Lake,PROB_Lake,8.5,34.1200,-91.5611,34.1177,-91.5542,,,0.109104903,1,8,080204020408,518020,MSC294J,294J,3.0205,1329.2,11.2,22.9,0.3373,0.16,719,0.0264,0.0282,0.0000,0.0220,0.0000,0.0004,0.0013,0.6559,0.2658," 813,811 "," 797,977 ",6.378654064,2%,LAKE,NATURAL,LAKE,0.480074527,3.123605831,1.048449225,1.359099211,-0.472039491,-0.795133333,2.856658063,-1.577725733,-1.54944432,-5,-1.657716572,-5,-3.437281696,-2.887851924,-0.183190946,-0.575396791,5.910523358,5.901990397,127755427,2
72,NLA06608-0080,Hannaberry Lake,PROB_Lake,8.5,34.1200,-91.5611,34.1177,-91.5542,,replicate,0.821677755,0,8,080204020408,517700,MSC510I,510I,3.3921,1329.2,11.2,22.9,0.3373,0.16,719,0.0264,0.0282,0.0000,0.0220,0.0000,0.0004,0.0013,0.6559,0.2658," 813,811 "," 797,977 ",6.378654064,2%,LAKE,NATURAL,LAKE,0.530474536,3.123605831,1.048449225,1.359099211,-0.472039491,-0.795133333,2.856658063,-1.577725733,-1.54944432,-5,-1.657716572,-5,-3.437281696,-2.887851924,-0.183190946,-0.575396791,5.910523358,5.901990397,127755427,2
283,NLA06608-0679,Lake Nokomis,PROB_Lake,8.1,44.9072,-93.2424,44.9073,-93.2423,,,0.0236823,1,7,070102060605,514480,MSC022I,022I,17.3865,786.4,1.7,12.9,0.2076,1.39,911,0.0513,0.7991,0.0001,0.1091,0.0003,0.0007,0.0014,0.0004,0.0375," 814,444 "," 806,716 ",4.278811947,1%,LAKE,NATURAL,LAKE,1.240213114,2.895621777,0.231533297,1.10953973,-0.682832419,0.143536299,2.959633614,-1.289763234,-0.097404515,-3.929374217,-0.962177375,-3.490041523,-3.151222966,-2.84793689,-3.385306172,-1.425753745,5.910861151,5.90672073,120018106,1
164,NLA06608-0303,Holiday Lake,PROB_Lake,8.2,41.0881,-82.7284,41.0920,-82.7306,,,0.334549318,1,4,041000120404,511680,MSC543J,543J,3.2906,994.5,3.9,15.2,0.3484,1.27,736,0.0300,0.2648,0.0000,0.1889,0.0000,0.0087,0.0581,0.4442,0.0054," 880,052 "," 807,190 ",11.2785111,9%,RESERVOIR,MAN-MADE,RESERVOIR,0.517278921,2.997594366,0.595264112,1.182624854,-0.457921858,0.103256218,2.866589633,-1.522970436,-0.577039643,-5,-0.723874491,-5,-2.062296033,-1.235728725,-0.352441136,-2.269986278,5.944508139,5.906975578,155390760,1
305,NLA06608-0756,Lake Duncan,PROB_Lake,9.4,34.5200,-97.8189,34.5200,-97.8164,,,0.952791028,0,11,111303030403,502250,MSC211J,211J,3.7863,918.1,9.8,23.1,0.3359,2.05,588,0.0277,0.0287,0.0000,0.1817,0.0002,0.5417,0.0164,0.2035,0.0000," 908,099 "," 810,041 ",5.806177725,11%,RESERVOIR,MAN-MADE,RESERVOIR,0.578216283,2.962873172,0.989172717,1.362865759,-0.473775805,0.311610381,2.76947203,-1.556913472,-1.542513544,-4.362996495,-0.740619624,-3.628310938,-0.266210584,-1.785176554,-0.691519501,-5,5.958133322,5.90850678,134138526,1
536,NLA06608-1641,Ashurst,PROB_Lake,6.2,35.0198,-111.4027,35.0224,-111.4027,,,0.750388106,0,15,150200150303,513260,MSC540I,540I,2.5908,546.9,-0.2,16.8,0.1957,3.24,471,0.0087,0.0003,0.0005,0.4808,0.4853,0.0240,0.0000,0.0000,0.0003," 814,491 "," 814,528 ",4.683710315,0%,RESERVOIR,NATURAL,LAKE,0.413435397,2.737912353,-5,1.226215065,-0.708441572,0.509954986,2.672839793,-2.058098636,-3.599677879,-3.298647884,-0.318035563,-0.313958584,-1.619219987,-5,-5,-3.479103948,5.910886199,5.91090588,130877221,1
318,NLA06608-0797,Bassett Lake,PROB_Lake,10.1,39.4673,-114.8544,39.4675,-114.8587,,,0.432243171,1,16,160600081402,512890,MSC985H,985H,8.5684,263.9,-0.7,15.9,0.2073,6.79,451,0.0004,0.0168,0.0018,0.1832,0.7210,0.0137,0.0382,0.0000,0.0248," 488,199 "," 826,885 ",3.76860159,52%,RESERVOIR,MAN-MADE,RESERVOIR,0.932897806,2.421429989,-5,1.200074742,-0.683431558,0.83217054,2.654567715,-3.43021314,-1.774158518,-2.73587389,-0.737106026,-0.142041854,-1.863436502,-1.417407859,-5,-1.60546623,5.688597088,5.917445198,135801039,1
723,NLA06608-R334,Sleepy Creek Lake,REF_Lake,8.4,39.5143,-78.1565,39.5143,-78.1565,Not NHD Lake,,0.146005478,1,2,020700040204,506650,MSC548J,548J,5.9844,1024.9,5.5,16.6,0.1771,9.84,762,0.0185,0.0193,0.0000,0.9602,0.0000,0.0000,0.0006,0.0000,0.0014," 828,148 "," 828,148 ",10.07462366,0%,RESERVOIR,MAN-MADE,RESERVOIR,0.777021703,3.01067809,0.742194447,1.219274856,-0.751822324,0.992998599,2.882000957,-1.732076475,-1.713321296,-5,-0.017652258,-5,-5,-3.240912143,-5,-2.861798992,5.918107873,5.918107873,49497570,1
196,NLA06608-0408,Mountian Lake,PROB_Lake,9.4,34.3688,-97.2818,34.3687,-97.2818,,,0.771397289,0,11,111303030705,502860,MSC219J,219J,8.6229,976.2,10.1,23.3,0.3316,2.81,489,0.0141,0.0195,0.0000,0.1516,0.0000,0.6595,0.1223,0.0331,0.0000," 833,505 "," 828,516 ",7.159747077,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.935653954,2.989549073,1.005841621,1.367879834,-0.47940623,0.448060764,2.689633113,-1.850568902,-1.709732731,-5,-0.819335471,-5,-0.180816031,-0.91266513,-1.480600288,-5,5.920908177,5.91830069,134141949,1
629,NLA06608-2457,Kolob Reservoir,PROB_Lake,6.2,37.4372,-113.0491,37.4391,-113.0477,,,0.412705976,1,15,150100080106,510660,MSC631I,631I,4.2540,531.5,-0.8,13.8,0.2481,15.62,1326,0.0108,0.0265,0.0111,0.7784,0.1711,0.0018,0.0000,0.0000,0.0002," 942,722 "," 831,016 ",7.154614838,13%,RESERVOIR,MAN-MADE,RESERVOIR,0.628796669,2.725536283,-5,1.139640996,-0.605301436,1.193618206,3.122389691,-1.966146685,-1.577279882,-1.953950407,-0.108776014,-0.766690081,-2.733440008,-5,-5,-3.712506101,5.974383774,5.919609166,33032433,1
614,NLA06608-2170,Bean Lake,PROB_Lake,9.3,47.3059,-112.4310,47.3043,-112.4295,,,0.500154474,0,10,100301020105,513600,MSC621I,621I,9.6417,509.5,-2.0,11.6,0.2332,12.21,636,0.0051,0.0057,0.0088,0.2575,0.3221,0.3878,0.0064,0.0005,0.0061," 834,619 "," 832,307 ",3.655937545,0%,LAKE,NATURAL,LAKE,0.984153389,2.707164088,-5,1.063443733,-0.632284139,1.086859331,2.803468035,-2.292230053,-2.247834522,-2.05765136,-0.589182772,-0.492013516,-0.41134937,-2.195830275,-3.268257194,-2.213190479,5.921488412,5.920283364,81449021,1
89,NLA06608-0113,Lake Parker,PROB_Lake,5.3,44.7186,-72.2341,44.7175,-72.2297,,,0.348288575,1,1,041505000102,514040,MSC089I,089I,6.7969,1140.1,-1.6,10.4,0.2781,7.35,5333,0.0373,0.0734,0.0027,0.7002,0.0226,0.0029,0.1110,0.0396,0.0104," 1,021,222 "," 833,523 ",4.253680284,20%,LAKE,NATURAL,LAKE,0.8323135,3.056949307,-5,1.015519785,-0.555741702,0.866382752,3.726978622,-1.428834338,-1.1341067,-2.575039151,-0.154797379,-1.645620225,-2.532085658,-0.954872162,-1.402473788,-1.983038386,6.009120027,5.920917403,72752359,1
361,NLA06608-0914,Peaked Mountian Pond,PROB_Lake,8.1,44.7666,-67.6993,44.7695,-67.6989,,,0.160991749,1,1,010500020902,509450,MSC872I,872I,14.0700,1246.0,0.3,11.9,0.2655,2.28,2268,0.0108,0.0033,0.0001,0.6492,0.0832,0.0133,0.0032,0.1126,0.1245," 839,450 "," 834,466 ",7.084784952,1%,LAKE,NATURAL,LAKE,1.148294097,3.095530806,-0.504018518,1.075443809,-0.575977776,0.358046546,3.355575398,-1.968251296,-2.481906304,-4.05751396,-0.187642474,-1.080122956,-1.877231648,-2.496846654,-0.948580109,-0.904780984,5.923994758,5.921408534,151716239,1
598,NLA06608-2039,Virgin Lake,PROB_Lake,9.2,43.1041,-94.8985,43.1024,-94.8917,,,0.328896962,1,10,102300030703,510910,MSC577J,577J,14.2737,774.8,1.7,13.4,0.2928,1.24,1786,0.0335,0.0762,0.0000,0.0003,0.0000,0.0272,0.0874,0.7646,0.0107," 839,833 "," 834,518 ",6.562627388,1%,LAKE,NATURAL,LAKE,1.154536047,2.889206711,0.236270446,1.127993581,-0.533387187,0.094748362,3.251929687,-1.474436549,-1.118110533,-5,-3.499029287,-5,-1.564970183,-1.058393949,-0.116565879,-1.970336104,5.924192697,5.921435859,132545561,1
296,NLA06608-0721,Swofford Pond,PROB_Lake,6.2,46.4973,-122.4056,46.4986,-122.4051,,,0.895725516,0,17,170800050204,514880,MSC270I,270I,9.3014,1799.3,3.9,14.9,0.1825,10.82,1350,0.2401,0.0399,0.0136,0.4184,0.2273,0.0358,0.0168,0.0000,0.0081," 876,418 "," 840,328 ",4.747825613,4%,RESERVOIR,MAN-MADE,RESERVOIR,0.968549395,3.255098553,0.588717051,1.172172764,-0.738836313,1.034077859,3.13028837,-0.619693428,-1.399427298,-1.865484648,-0.378380065,-0.643381337,-1.446287981,-1.774748416,-5,-2.089776581,5.942711142,5.924448895,132990961,1
729,NLA06608-R7106,Wagon Train Lake,REF_Lake,9.2,40.6305,-96.5839,40.6235,-96.5815,,,0.056576792,1,10,102002030305,515970,MSC195H,195H,3.2040,794.5,4.6,17.1,0.3563,2.31,1266,0.0249,0.0399,0.0000,0.0809,0.0013,0.2349,0.0367,0.5777,0.0036," 1,210,492 "," 854,628 ",6.183354592,34%,RESERVOIR,MAN-MADE,RESERVOIR,0.50569061,2.90006761,0.666488511,1.232383726,-0.448223888,0.36302828,3.102535158,-1.603664828,-1.398937669,-5,-1.092054794,-2.879808927,-0.62913113,-1.434926679,-0.238286451,-2.440797338,6.082962062,5.931777112,49844147,1
446,NLA06608-1243,Waldron Lake,PROB_Lake,8.1,41.4958,-85.4335,41.5017,-85.4297,Not in NHD Lake Polygon,,0.592922383,0,4,040500011506,507600,MSC859I,859I,14.2746,939.8,3.8,14.9,0.2834,1.24,1573,0.0216,0.0668,0.0000,0.0828,0.0221,0.0074,0.1532,0.5054,0.1406," 1,600,530 "," 862,795 ",9.597849109,60%,LAKE,NATURAL,LAKE,1.154563795,2.973016594,0.574652252,1.172485458,-0.547554305,0.093873206,3.1965977,-1.664659768,-1.174991793,-5,-1.081902985,-1.655676966,-2.129289764,-0.81472037,-0.296377283,-0.852036318,6.204263892,5.935907752,155642288,1
356,NLA06608-0899,0,PROB_Lake,9.3,46.6496,-99.4214,46.6378,-99.4219,,,0.372184827,1,10,101301030602,512950,MSC206J,206J,8.3578,460.8,-1.6,11.3,0.2774,1.35,1550,0.0983,0.0392,0.0002,0.0002,0.0000,0.5525,0.0566,0.2124,0.0407," 873,956 "," 865,480 ",3.694064247,1%,LAKE,NATURAL,LAKE,0.922089532,2.663555082,-5,1.053324394,-0.556925526,0.128941143,3.190454264,-1.007377728,-1.40718773,-3.785876275,-3.822088448,-5,-0.257690009,-1.24750365,-0.672762214,-1.389956082,5.941489428,5.937257095,145420037,1
507,NLA06608-1482,Lake Nichols,PROB_Lake,8.3,30.9611,-83.6557,30.9696,-83.6547,,,0.829085608,0,3,031102030602,503120,MSC196H,196H,8.4799,1351.3,12.5,25.9,0.1886,1.14,562,0.0072,0.0347,0.0000,0.3133,0.0332,0.0949,0.0686,0.2826,0.1656,," 872,573 ",7.399583458,205%,,MAN-MADE,RESERVOIR,0.928392677,3.130758658,1.098478922,1.413932106,-0.724428589,0.058250283,2.749400931,-2.144484146,-1.459186661,-5,-0.50410128,-1.479469426,-1.022742574,-1.163936158,-0.548751138,-0.781004257,-5,5.940802002,,1
586,NLA06608-1968,Wild Horse Reservoir,PROB_Lake,9.3,48.1340,-108.1900,48.1308,-108.1842,,,0.244850419,1,10,100500140106,509170,MSC626I,626I,3.1362,322.9,-0.8,14.2,0.3827,1.63,580,0.0087,0.0101,0.0058,0.0007,0.1242,0.5896,0.0006,0.2367,0.0236," 900,970 "," 877,673 ",5.108275656,3%,RESERVOIR,MAN-MADE,RESERVOIR,0.496408597,2.509052932,-5,1.150812653,-0.417127777,0.211203235,2.763059204,-2.05986155,-1.996368024,-2.239946087,-3.129161834,-0.905791725,-0.229478935,-3.189061094,-0.625864216,-1.626768229,5.954710234,5.943332786,146383262,1
97,NLA06608-0132,Wheatfields Lake,PROB_Lake,6.2,36.2087,-109.0936,36.2073,-109.0942,,,0.56329105,0,14,140802040102,510600,MSC634I,634I,0.0000,515.6,-0.5,14.2,0.2544,10.87,727,0.0070,0.0011,0.0001,0.7817,0.1835,0.0240,0.0000,0.0000,0.0027," 916,012 "," 883,807 ",4.69012423,4%,LAKE,MAN-MADE,RESERVOIR,-5,2.712303737,-5,1.153068388,-0.59447025,1.036310462,2.861775425,-2.157153722,-2.965194517,-3.852016892,-0.106965074,-0.736445534,-1.620517318,-5,-5,-2.569248213,5.961900965,5.946357412,126679267,1
347,NLA06608-0872,Santa Fe Lake,PROB_Lake,9.4,37.7052,-97.0559,37.7091,-97.0540,,,0.696949646,0,11,110300170208,515190,MSC249J,249J,1.8746,883.3,7.1,20.0,0.3222,1.29,1050,0.0258,0.0819,0.0034,0.0569,0.0002,0.5158,0.0162,0.2845,0.0153," 1,035,096 "," 887,350 ",6.705766168,15%,RESERVOIR,MAN-MADE,RESERVOIR,0.272901431,2.946118488,0.850857283,1.300304334,-0.491832126,0.109324058,3.020996334,-1.588247342,-1.086731648,-2.46805504,-1.245081446,-3.745855195,-0.287519569,-1.789206616,-0.545974372,-1.814524478,6.014980492,5.948095034,45827774,1
553,NLA06608-1775,Kincaid Lake,PROB_Lake,8.3,38.7133,-84.2755,38.7234,-84.2740,,,0.552527866,0,5,051001011202,515830,MSC575I,575I,3.4192,1120.3,6.2,18.2,0.2808,8.57,561,0.0055,0.0467,0.0003,0.6420,0.0216,0.0260,0.2539,0.0036,0.0004," 654,637 "," 889,879 ",16.03800919,30%,RESERVOIR,MAN-MADE,RESERVOIR,0.533919551,3.049330569,0.791557347,1.25901963,-0.551577108,0.933012799,2.749065004,-2.256781163,-1.330319986,-3.600398602,-0.192446617,-1.665900151,-1.584632537,-0.59530913,-2.447739699,-3.446814684,5.816000676,5.94933099,32026874,1
53,NLA06608-0065,Sophie Lake,PROB_Lake,6.2,48.9624,-115.1166,48.9582,-115.1230,,,0.436233454,1,17,170101010404,505230,MCS541I,541I,10.8251,719.1,-1.2,10.9,0.1910,9.16,64,0.0229,0.0177,0.0005,0.4594,0.4619,0.0292,0.0053,0.0020,0.0010," 886,002 "," 895,226 ",7.365625253,1%,LAKE,NATURAL,LAKE,1.034433522,2.856773423,-5,1.038726339,-0.718931093,0.961943483,1.803833841,-1.639996582,-1.750887891,-3.319089615,-0.337855354,-0.335439592,-1.535261231,-2.272532844,-2.692047335,-2.979795119,5.947434676,5.951932632,60175108,2
54,NLA06608-0065,Sophie Lake,PROB_Lake,6.2,48.9624,-115.1166,48.9582,-115.1230,,replicate,0.121693255,1,17,170101010404,509310,MSC744I,744I,8.1805,719.1,-1.2,10.9,0.1910,9.16,64,0.0229,0.0177,0.0005,0.4594,0.4619,0.0292,0.0053,0.0020,0.0010," 886,002 "," 895,226 ",7.365625253,1%,LAKE,NATURAL,LAKE,0.912779743,2.856773423,-5,1.038726339,-0.718931093,0.961943483,1.803833841,-1.639996582,-1.750887891,-3.319089615,-0.337855354,-0.335439592,-1.535261231,-2.272532844,-2.692047335,-2.979795119,5.947434676,5.951932632,60175108,2
684,NLA06608-ELS:1E1-096,Middle Chain Pond,REF_Lake,8.1,45.2190,-68.0778,45.2182,-68.0768,,,0.126104879,1,1,010500010304,505370,MSC797I,797I,12.1990,1137.9,-1.0,11.3,0.2202,2.46,2030,0.0866,0.0022,0.0002,0.8087,0.0087,0.0088,0.0000,0.0000,0.0847," 910,276 "," 897,506 ",5.651522769,1%,LAKE,NATURAL,LAKE,1.086324374,3.056117804,-5,1.054779721,-0.65723579,0.390992817,3.307505727,-1.062343622,-2.650337189,-3.688427238,-0.092224302,-2.058338523,-2.053278724,-5,-5,-1.072301962,5.959173145,5.953037161,152244089,1
282,NLA06608-0677,Mann Lake,PROB_Lake,10.1,42.7724,-118.4468,42.7715,-118.4464,,,0.163775962,1,17,171200090704,512610,MSC963I,963I,2.5859,495.6,1.5,14.8,0.2068,12.16,418,0.0073,0.0000,0.0010,0.0146,0.9295,0.0031,0.0276,0.0009,0.0161," 919,103 "," 898,369 ",3.884898352,2%,LAKE,NATURAL,LAKE,0.412610718,2.695102768,0.168099416,1.171106097,-0.684536379,1.085104417,2.621247459,-2.13758475,-5,-3.008069633,-1.836922956,-0.031757151,-2.507898772,-1.558964962,-3.042149422,-1.793992589,5.963364205,5.953454685,146473842,1
353,NLA06608-0891,Oliver Reservoir,PROB_Lake,9.4,41.2274,-103.8251,41.2243,-103.8183,,,0.782693013,0,10,101900160101,505380,MSC912I,912I,4.8160,409.2,0.3,16.5,0.3263,2.16,552,0.0102,0.0469,0.0001,0.0002,0.0000,0.6307,0.0094,0.2933,0.0091," 967,655 "," 902,653 ",8.331180711,7%,RESERVOIR,MAN-MADE,RESERVOIR,0.682684043,2.611982373,-0.56325649,1.217116804,-0.486423076,0.334648349,2.74157916,-1.991763087,-1.328413976,-4.079307897,-3.627010226,-5,-0.200173772,-2.026229453,-0.532641872,-2.041217847,5.985720383,5.955520611,137177785,1
535,NLA06608-1638,Big Lake,PROB_Lake,6.2,44.3718,-121.8732,44.3732,-121.8789,,,0.56825955,0,17,170900040201,506500,MSC814I,814I,12.6705,2173.8,0.1,11.8,0.1352,9.36,982,0.0060,0.0149,0.0121,0.7989,0.1216,0.0444,0.0000,0.0000,0.0021," 935,610 "," 907,467 ",5.59961301,3%,LAKE,NATURAL,LAKE,1.102794884,3.337214814,-0.858842625,1.070766451,-0.869121321,0.971338176,2.992130679,-2.219444803,-1.827481084,-1.91877687,-0.097485753,-0.915008135,-1.35296055,-5,-5,-2.675376759,5.971095062,5.95783084,108067497,1
492,NLA06608-1401,Walker Lake,PROB_Lake,8.4,40.8037,-77.1786,40.8033,-77.1803,,,0.276783478,1,2,020503010302,512820,MSC056I,056I,3.1589,1193.8,3.7,16.0,0.1899,7.86,582,0.0253,0.0654,0.0000,0.6375,0.0000,0.0000,0.1073,0.1526,0.0119," 925,718 "," 910,618 ",7.592589455,2%,RESERVOIR,MAN-MADE,RESERVOIR,0.499536703,3.076918225,0.571644149,1.204805575,-0.721586973,0.895184074,2.764914149,-1.597331639,-1.184547932,-5,-0.195485754,-5,-5,-0.969284479,-0.816553329,-1.924287441,5.966478695,5.959336108,54977955,1
181,NLA06608-0356,Lake Number Twelve,PROB_Lake,9.4,36.5624,-104.5943,36.5603,-104.5955,,,0.045819196,1,11,110800010510,514440,MSC827I,827I,4.5200,409.2,0.2,18.9,0.3244,1.78,548,0.0331,0.0100,0.0003,0.0418,0.0535,0.7019,0.0000,0.1166,0.0429," 919,937 "," 918,090 ",3.990401114,0%,RESERVOIR,MAN-MADE,RESERVOIR,0.655138435,2.611888671,-0.67929287,1.2767016,-0.488978676,0.251631396,2.739025439,-1.480454431,-1.998095262,-3.546844625,-1.378611378,-1.27204998,-0.153753753,-5,-0.933294398,-1.367867677,5.963758179,5.962885111,139098406,1
346,NLA06608-0871,South Dry Wood Lake,PROB_Lake,9.2,45.3918,-96.0937,45.3928,-96.0913,,,0.817489688,0,7,070200020503,514600,MSC597H,597H,10.7591,617.0,0.4,12.0,0.2936,0.61,1913,0.0522,0.0419,0.0000,0.0103,0.0000,0.0067,0.0084,0.8001,0.0804," 934,181 "," 919,481 ",4.300437957,2%,LAKE,NATURAL,LAKE,1.031774329,2.790313861,-0.417448163,1.080312851,-0.53231225,-0.21684846,3.281675866,-1.282270175,-1.378055426,-5,-1.98515387,-5,-2.172760598,-2.077937176,-0.096855987,-1.094763685,5.970431202,5.963542731,82555764,1
419,NLA06608-1141,Lake Palmdale,PROB_Lake,10.2,34.5506,-118.1208,34.5529,-118.1213,,,0.572593602,0,18,180902061501,514000,MSC259I,259I,4.3346,228.4,7.6,23.8,0.2118,4.37,218,0.0112,0.3588,0.0262,0.0002,0.3509,0.1842,0.0524,0.0154,0.0007," 915,384 "," 921,620 ",4.676191804,1%,LAKE,MAN-MADE,RESERVOIR,0.636951932,2.358735458,0.883612332,1.377145731,-0.674117874,0.640697937,2.338938251,-1.951520216,-0.445091614,-1.581813861,-3.760675748,-0.454774334,-0.734763932,-1.280381288,-1.812654215,-3.176344524,5.961603205,5.964551952,27922788,1
392,NLA06608-1035,Ingham Lake,PROB_Lake,9.2,43.3058,-94.6902,43.3164,-94.7003,,,0.826296147,0,7,071000020202,508120,MSC464J,464J,14.3965,766.0,1.6,13.2,0.2861,0.79,2074,0.1456,0.0470,0.0001,0.0003,0.0000,0.0357,0.0059,0.7056,0.0597," 981,107 "," 928,150 ",8.441814971,6%,LAKE,NATURAL,LAKE,1.158257585,2.884209979,0.215603312,1.120558707,-0.543477663,-0.099710527,3.316864728,-0.836886351,-1.32753538,-3.837714668,-3.498896112,-5,-1.447743589,-2.226861012,-0.1514116,-1.224257263,5.991716509,5.967617949,120826306,1
599,NLA06608-2056,Badger Creek Lake,PROB_Lake,9.2,41.4695,-93.9204,41.4704,-93.9108,,,0.967572573,0,7,071000080402,504560,MSC920I,920I,0.4911,880.8,3.9,15.5,0.3608,3.18,1424,0.0173,0.0440,0.0006,0.0821,0.0031,0.0107,0.3226,0.5097,0.0098," 892,056 "," 932,825 ",10.26071092,4%,RESERVOIR,MAN-MADE,RESERVOIR,-0.308842447,2.944898937,0.58938308,1.190036812,-0.442688886,0.50247141,3.153360041,-1.761503853,-1.356290052,-3.255028289,-1.085605791,-2.508134733,-1.969524561,-0.491297322,-0.292687145,-2.007288766,5.950391973,5.96980012,133529131,1
