"Source_ID","Site_ID","Site_Name","Flux_Name","Date_start","Date_end","Aggregated_Space","Aggregated_Time","Diffusive_CH4_Flux_Min","Diffusive_CH4_Flux_Max","Diffusive_CH4_Flux_Mean","Diffusive_CH4_Flux_SD","Diffusive_CH4_Flux_Median","SampleCount_Diffusive","Diff_Method","Eb_CH4_Flux_Min","Eb_CH4_Flux_Max","Eb_CH4_Flux_Mean","Eb_CH4_Flux_SD","Eb_CH4_Flux_Median","SampleCount_Eb","Eb_Method","Total_CH4_Flux_Min","Total_CH4_Flux_Max","Total_CH4_Flux_Mean","Total_CH4_Flux_SD","Total_CH4_Flux_Median","Total_Method","CO2_Flux_Min","CO2_Flux_Max","CO2_Flux_Mean","CO2_Flux_SD","CO2_Flux_Median","CO2_Flux_Method","N2O_Flux_Min","N2O_Flux_Max","N2O_Flux_Mean","N2O_Flux_SD","N2O_Flux_Median","k_Method","k_ref","Comments","new_Diffusive_CH4_Flux_unit","new_Eb_CH4_Flux_unit","new_Total_CH4_Flux_unit","new_CO2_Flux_unit","new_N2O_Flux_unit","orig_Diffusive_CH4_Flux_unit","orig_Eb_CH4_Flux_unit","orig_Total_CH4_Flux_unit","orig_CO2_Flux_unit","orig_N2O_Flux_unit"
7272,11044,"RSC7","RSC7 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,0.87,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.29,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11045,"RSC8","RSC8 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,0.16,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.24,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11045,"RSC8","RSC8 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,0.59,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.35,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11045,"RSC8","RSC8 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,0.18,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.37,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11045,"RSC8","RSC8 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,0.65,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.69,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11046,"RSC9","RSC9 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,0.54,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.69,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11046,"RSC9","RSC9 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,1.73,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.64,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11046,"RSC9","RSC9 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,0.75,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.62,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11046,"RSC9","RSC9 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,1.25,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.31,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11047,"ESC1","ESC1 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,1.13,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.8,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11047,"ESC1","ESC1 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,1.67,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.75,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11047,"ESC1","ESC1 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,1.46,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.56,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11047,"ESC1","ESC1 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,3.74,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.85,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11048,"ESC2","ESC2 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,1.44,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.68,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11048,"ESC2","ESC2 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,3.32,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.2,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11048,"ESC2","ESC2 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,1.66,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.23,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11048,"ESC2","ESC2 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,1.48,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839.14,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11049,"ESC3","ESC3 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,1.82,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.61,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11049,"ESC3","ESC3 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,13.72,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.81,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11049,"ESC3","ESC3 Fall",2020-05-07,2020-05-07,"No","Yes",NA,NA,3.63,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.32,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11049,"ESC3","ESC3 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,16.92,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2421.87,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11050,"ESC4","ESC4 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,0.88,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.09,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11050,"ESC4","ESC4 Sumer",2020-02-11,2020-02-11,"No","No",NA,NA,1.31,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.8,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11050,"ESC4","ESC4 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,0.96,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.35,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11050,"ESC4","ESC4 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,2.24,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.58,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11051,"ESC5","ESC5 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,2.32,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.31,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11051,"ESC5","ESC5 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,1.32,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.95,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11051,"ESC5","ESC5 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,1.48,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.05,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11051,"ESC5","ESC5 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,6.47,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1488.16,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11052,"ESC6","ESC6 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,1.29,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.78,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11052,"ESC6","ESC6 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,1.82,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.98,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11052,"ESC6","ESC6 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,1.12,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.45,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11052,"ESC6","ESC6 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,2.16,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.09,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11053,"ESC7","ESC7 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,0.93,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.09,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11053,"ESC7","ESC7 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,2.59,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.11,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11053,"ESC7","ESC7 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,0.81,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.32,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11053,"ESC7","ESC7 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,1.63,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.47,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11054,"ESC8","ESC8 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,3.31,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.95,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11054,"ESC8","ESC8 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,0.57,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.68,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11054,"ESC8","ESC8 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,1.3,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.73,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11055,"ESC9","ESC9 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,1.3,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.82,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11055,"ESC9","ESC9 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,0.85,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.09,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11055,"ESC9","ESC9 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,0.89,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.41,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11055,"ESC9","ESC9 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,1.78,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.15,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11056,"SSC1","SSC1 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,4.19,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.99,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11056,"SSC1","SSC1 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,18.17,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.81,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11056,"SSC1","SSC1 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,1.08,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.03,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11056,"SSC1","SSC1 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,1.21,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.82,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11057,"SSC2","SSC2 Fall",2020-05-07,2020-05-07,"No","No",NA,NA,5.3,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.79,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11057,"SSC2","SSC2 Winter",2020-09-03,2020-09-03,"No","No",NA,NA,4.71,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.45,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11058,"SSC3","SSC3 Spring",2020-10-16,2020-10-16,"No","No",NA,NA,2.39,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.16,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
7272,11058,"SSC3","SSC3 Summer",2020-02-11,2020-02-11,"No","No",NA,NA,8.99,NA,NA,2,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.87,NA,NA,"conc+k",NA,NA,NA,NA,NA,"physical model","Borges et al. 2004, Raymond & Cole 2001, Raymond et al. 2012","4 calculated k values were averaged","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
