Source_ID,Site_ID,Site_Name,Stream_Name,Aggregated,N_sites_aggregated,Basin_Region,Latitude,Longitude,Elevation_m,Slope_m_per_m,Strahler_order,Basin_size_km2,Channel_type,Latitude_snapped,Longitude_snapped,Elevation_estimated_m,Comments
7160,4016,LAVI_17,LAVI_17,No,NA,LAVI Rivers,56.47567661,13.55769587,NA,NA,1,1.254,NA,56.47573639,13.5571948,106.4900992,NA
7160,4017,LAVI_18,LAVI_18,No,NA,LAVI Rivers,56.82445949,12.84286135,NA,NA,1,0.8483,DIT,56.82445949,12.84286135,60.00009918,Channel type based on Publication_Nid 252
7160,4018,LAVI_19,LAVI_19,No,NA,LAVI Rivers,56.47568138,13.66040248,NA,NA,1,0.8269,NA,56.47568138,13.66040248,143,NA
7160,4019,LAVI_20,LAVI_20,No,NA,LAVI Rivers,56.82280358,13.32350382,NA,NA,1,0.7609,DIT,56.82235452,13.32324055,161.2801068,Channel type based on Publication_Nid 252
7160,4020,LAVI_23,LAVI_23,No,NA,LAVI Rivers,56.52717787,13.68187422,NA,NA,1,1.3773,DIT,56.52717787,13.68187422,132.9851068,Channel type based on Publication_Nid 252
7160,4021,LAVI_24,LAVI_24,No,NA,LAVI Rivers,56.58984127,13.72918396,NA,NA,1,2.1495,DIT,56.5896536,13.72817983,150.6401068,Channel type based on Publication_Nid 252
7160,4022,LAVI_25,LAVI_25,No,NA,LAVI Rivers,56.84328851,13.10997065,NA,NA,1,0.8445,DIT,56.84336371,13.10993221,125.1750992,Channel type based on Publication_Nid 252
7160,4023,LAVI_26,LAVI_26,No,NA,LAVI Rivers,56.71264145,13.45798036,NA,NA,1,1.3513,DIT,56.71343782,13.45648341,147.2651068,Channel type based on Publication_Nid 252
7160,4024,LAVI_27,LAVI_27,No,NA,LAVI Rivers,56.89159015,13.41290293,NA,NA,1,0.7813,DIT,56.89159015,13.41290293,169,Channel type based on Publication_Nid 252
7160,4025,LAVI_28,LAVI_28,No,NA,LAVI Rivers,56.60957586,13.52569288,NA,NA,1,1.8965,NA,56.60955028,13.52557543,146.9701068,NA
7160,4026,LAVI_29,LAVI_29,No,NA,LAVI Rivers,56.48131995,13.7350354,NA,NA,1,1.5819,NA,56.48131995,13.7350354,137.0001068,NA
7160,4027,LAVI_30,LAVI_30,No,NA,LAVI Rivers,56.65417092,13.35742213,NA,NA,1,3.1465,NA,56.6542251,13.35744404,163.2151068,NA
7160,4028,LAVI_31,LAVI_31,No,NA,LAVI Rivers,56.5709115,13.63508967,NA,NA,1,0.4993,DIT,56.5709115,13.63508967,170,Channel type based on Publication_Nid 252
7160,4029,LAVI_32,LAVI_32,No,NA,LAVI Rivers,56.56776605,13.41293691,NA,NA,1,1.07,DIT,56.56776605,13.41293691,140,Channel type based on Publication_Nid 252
7160,4030,LAVI_33,LAVI_33,No,NA,LAVI Rivers,56.97915444,12.77858682,NA,NA,1,NA,NA,56.97920996,12.77871277,87.00009918,NA
7160,4031,LAVI_34,LAVI_34,No,NA,LAVI Rivers,56.96221427,13.23624069,NA,NA,1,0.8987,DIT,56.96221427,13.23624069,142.0001068,Channel type based on Publication_Nid 252
7160,4032,LAVI_35,LAVI_35,No,NA,LAVI Rivers,57.3235898,14.62523509,NA,NA,1,1.4051,NA,57.3235898,14.62523509,238,NA
7160,4033,LAVI_37,LAVI_37,No,NA,LAVI Rivers,57.07649063,13.779129,NA,NA,1,0.7863,DIT,57.07649063,13.779129,146.0001068,Channel type based on Publication_Nid 252
7160,4034,LAVI_38,LAVI_38,No,NA,LAVI Rivers,57.74218248,13.86943525,NA,NA,1,1.0755,NA,57.74218248,13.86943525,232.9851068,NA
7160,4035,LAVI_39,LAVI_39,No,NA,LAVI Rivers,57.54528107,14.46942686,NA,NA,1,1.1731,DIT,57.54528107,14.46942686,310,Channel type based on Publication_Nid 252
7160,4036,LAVI_41,LAVI_41,No,NA,LAVI Rivers,56.72644985,13.76974404,NA,NA,1,1.1891,DIT,56.72644985,13.76974404,141.0001068,Channel type based on Publication_Nid 252
7160,4037,LAVI_42,LAVI_42,No,NA,LAVI Rivers,57.70024692,13.75811432,NA,NA,1,2.7911,NA,57.70038391,13.75782535,326,NA
7160,4038,LAVI_43,LAVI_43,No,NA,LAVI Rivers,57.46988546,14.59654062,NA,NA,1,2.4504,NA,57.46972649,14.59622161,255.3550916,NA
7160,4039,LAVI_44,LAVI_44,No,NA,LAVI Rivers,57.60594253,13.82744002,NA,NA,1,1.5217,DIT,57.60594253,13.82744002,219.0001068,Channel type based on Publication_Nid 252
7160,4040,LAVI_46,LAVI_46,No,NA,LAVI Rivers,57.31785362,13.69452828,NA,NA,1,1.8797,NA,57.31787472,13.69473356,168.5801068,NA
7160,4041,LAVI_47,LAVI_47,No,NA,LAVI Rivers,57.0073582,14.20465747,NA,NA,1,1.6309,DIT,57.0073582,14.20465747,180.9851068,Channel type based on Publication_Nid 252
7160,4042,LAVI_48,LAVI_48,No,NA,LAVI Rivers,56.78223303,13.89262321,NA,NA,1,0.8696,DIT,56.78238493,13.89271219,148.0701068,Channel type based on Publication_Nid 252
7160,4043,LAVI_49,LAVI_49,No,NA,LAVI Rivers,57.42568099,14.36767537,NA,NA,1,1.6589,DIT,57.42568099,14.36767537,220.8351068,Channel type based on Publication_Nid 252
7160,4044,LAVI_50,LAVI_50,No,NA,LAVI Rivers,57.26258736,13.95943454,NA,NA,1,1.351,DIT,57.26278944,13.96001346,168.9851068,Channel type based on Publication_Nid 252
7160,4045,LAVI_51,LAVI_51,No,NA,LAVI Rivers,57.32663626,13.85865481,NA,NA,1,1.9363,NA,57.32641369,13.85805015,183.9251068,NA
7160,4046,LAVI_52,LAVI_52,No,NA,LAVI Rivers,57.59464536,14.20409629,NA,NA,1,1.0931,DIT,57.59464536,14.20409629,225,Channel type based on Publication_Nid 252
7160,4047,LAVI_53,LAVI_53,No,NA,LAVI Rivers,57.31997084,14.4142143,NA,NA,1,2.0855,DIT,57.32043998,14.41518006,207.9551068,Channel type based on Publication_Nid 252
7160,4048,LAVI_54,LAVI_54,No,NA,LAVI Rivers,56.74432746,13.81496398,NA,NA,1,1.0022,DIT,56.74432746,13.81496398,146,Channel type based on Publication_Nid 252
7160,4049,LAVI_55,LAVI_55,No,NA,LAVI Rivers,57.31498643,13.56641689,NA,NA,1,2.1671,DIT,57.31498643,13.56641689,163.0001068,Channel type based on Publication_Nid 252
7160,4050,LAVI_56,LAVI_56,No,NA,LAVI Rivers,57.19553678,13.4292211,NA,NA,1,0.7951,DIT,57.19553678,13.4292211,167.9251068,Channel type based on Publication_Nid 252
7160,4051,LAVI_57,LAVI_57,No,NA,LAVI Rivers,57.47789509,14.48075059,NA,NA,1,0.5316,NA,57.47789509,14.48075059,314.0000916,NA
7160,4052,LAVI_58,LAVI_58,No,NA,LAVI Rivers,57.4048888,14.58517342,NA,NA,1,0.9995,DIT,57.40487748,14.58606208,248.8201068,Channel type based on Publication_Nid 252
7160,4053,LAVI_59,LAVI_59,No,NA,LAVI Rivers,57.43870377,13.62049166,NA,NA,1,0.7636,NA,57.43870377,13.62049166,199,NA
7160,4054,LAVI_61,LAVI_61,No,NA,LAVI Rivers,57.61228838,14.26094176,NA,NA,1,0.5959,DIT,57.61228838,14.26094176,232,Channel type based on Publication_Nid 252
7160,4055,LAVI_62,LAVI_62,No,NA,LAVI Rivers,57.48307066,13.8865395,NA,NA,1,1.0034,NA,57.48307066,13.8865395,275,NA
7160,4056,LAVI_63,LAVI_63,No,NA,LAVI Rivers,56.89095522,13.62406835,NA,NA,1,1.489,DIT,56.89095522,13.62406835,157.0001068,Channel type based on Publication_Nid 252
7160,4057,LAVI_64,LAVI_64,No,NA,LAVI Rivers,56.92805568,13.85521755,NA,NA,1,0.6119,DIT,56.92846896,13.85417096,169.9551068,Channel type based on Publication_Nid 252
7160,4058,LAVI_65,LAVI_65,No,NA,LAVI Rivers,57.60487935,13.84696264,NA,NA,1,1.1,DIT,57.60438549,13.84742496,227.9851068,Channel type based on Publication_Nid 252
7160,4059,LAVI_66,LAVI_66,No,NA,LAVI Rivers,57.4760227,14.43883266,NA,NA,1,1.7251,DIT,57.4760227,14.43883266,281,Channel type based on Publication_Nid 252
7160,4060,LAVI_67,LAVI_67,No,NA,LAVI Rivers,57.19055234,13.47053921,NA,NA,1,1.1347,DIT,57.19055234,13.47053921,165,Channel type based on Publication_Nid 252
7160,4061,LAVI_68,LAVI_68,No,NA,LAVI Rivers,57.36834729,12.83933266,NA,NA,1,0.7915,DIT,57.36870695,12.8401112,189.8501068,Channel type based on Publication_Nid 252
7160,4062,LAVI_69,LAVI_69,No,NA,LAVI Rivers,57.22079414,13.04476348,NA,NA,1,0.8154,DIT,57.22079414,13.04476348,149.9851068,Channel type based on Publication_Nid 252
7160,4063,LAVI_70,LAVI_70,No,NA,LAVI Rivers,57.45042303,13.27435489,NA,NA,1,0.7266,DIT,57.45042303,13.27435489,247,Channel type based on Publication_Nid 252
7160,4064,LAVI_71,LAVI_71,No,NA,LAVI Rivers,57.77745867,13.43610725,NA,NA,1,0.6028,NA,57.77745867,13.43610725,286.0000916,NA
7160,4065,LAVI_72,LAVI_72,No,NA,LAVI Rivers,57.55120275,12.95098121,NA,NA,1,1.2265,DIT,57.55064893,12.95200461,163.7601068,Channel type based on Publication_Nid 252
7160,4066,LAVI_73,LAVI_73,No,NA,LAVI Rivers,57.38080555,13.33302381,NA,NA,1,1.369,NA,57.38067748,13.33298341,191.9851068,NA
7160,4067,LAVI_74,LAVI_74,No,NA,LAVI Rivers,57.71627868,13.58273701,NA,NA,1,1.699,NA,57.71614816,13.58260039,325.9050916,NA
7160,4068,LAVI_75,LAVI_75,No,NA,LAVI Rivers,57.35804628,13.39599475,NA,NA,1,1.3314,NA,57.35804628,13.39599475,215,NA
7160,4069,LAVI_76,LAVI_76,No,NA,LAVI Rivers,57.42987409,13.1414753,NA,NA,1,0.4725,DIT,57.42987409,13.1414753,181,Channel type based on Publication_Nid 252
7160,4070,LAVI_77,LAVI_77,No,NA,LAVI Rivers,57.21007898,13.0814306,NA,NA,1,0.7776,DIT,57.20919905,13.08001001,131.9401068,Channel type based on Publication_Nid 252
7160,4071,LAVI_78,LAVI_78,No,NA,LAVI Rivers,57.56329247,12.84986388,NA,NA,1,0.4892,NA,57.56329247,12.84986388,131,NA
7160,4072,LAVI_79,LAVI_79,No,NA,LAVI Rivers,57.90583503,13.56041617,NA,NA,1,1.0078,NA,57.90638451,13.56053224,249.0001068,NA
7160,4073,LAVI_80,LAVI_80,No,NA,LAVI Rivers,57.76707383,13.47996714,NA,NA,1,0.5,DIT,57.7666607,13.4787539,312.7450916,Channel type based on Publication_Nid 252
7160,4074,LAVI_81,LAVI_81,No,NA,LAVI Rivers,57.69992631,13.63541822,NA,NA,1,0.672,DIT,57.69990161,13.63539555,319.9550916,Channel type based on Publication_Nid 252
7160,4075,LAVI_82,LAVI_82,No,NA,LAVI Rivers,57.49952915,13.38415087,NA,NA,1,0.8044,DIT,57.49952915,13.38415087,179,Channel type based on Publication_Nid 252
7160,4076,LAVI_83,LAVI_83,No,NA,LAVI Rivers,57.70758523,13.25196016,NA,NA,1,1.2732,DIT,57.70758523,13.25196016,213.9851068,Channel type based on Publication_Nid 252
7160,4077,LAVI_84,LAVI_84,No,NA,LAVI Rivers,57.56396509,13.26740634,NA,NA,1,0.4082,NA,57.56396509,13.26740634,171.0001068,NA
7160,4078,LAVI_85,LAVI_85,No,NA,LAVI Rivers,57.4623613,12.91208853,NA,NA,1,0.8201,DIT,57.46182652,12.91102983,206.8951068,Channel type based on Publication_Nid 252
7160,4079,LAVI_86,LAVI_86,No,NA,LAVI Rivers,57.47750409,13.5537505,NA,NA,1,0.8363,DIT,57.47765382,13.55339236,208.8651068,Channel type based on Publication_Nid 252
7160,4080,LAVI_87,LAVI_87,No,NA,LAVI Rivers,57.46057892,13.09543772,NA,NA,1,0.4,DIT,57.46138626,13.09525591,165.9201068,Channel type based on Publication_Nid 252
7160,4081,LAVI_88,LAVI_88,No,NA,LAVI Rivers,57.40075605,12.85970559,NA,NA,1,0.7,NA,57.40088276,12.85986801,134.9701068,NA
7160,4082,LAVI_89,LAVI_89,No,NA,LAVI Rivers,57.63756328,12.97183111,NA,NA,1,1.4008,NA,57.63837411,12.97313016,126.9850992,NA
7160,4083,LAVI_91,LAVI_91,No,NA,LAVI Rivers,57.81391353,13.43191356,NA,NA,1,1.3931,NA,57.81393545,13.43201099,198.9701068,NA
7160,4084,LAVI_92,LAVI_92,No,NA,LAVI Rivers,57.5662254,13.61846716,NA,NA,1,1.4941,DIT,57.5662254,13.61846716,214,Channel type based on Publication_Nid 252
7160,4085,LAVI_93,LAVI_93,No,NA,LAVI Rivers,57.41990644,13.47341306,NA,NA,1,0.6828,DIT,57.42002388,13.47317259,222.8351068,Channel type based on Publication_Nid 252
7160,4086,LAVI_94,LAVI_94,No,NA,LAVI Rivers,57.75890992,13.64493093,NA,NA,1,0.8448,DIT,57.75852366,13.64335581,312.8350916,Channel type based on Publication_Nid 252
7160,4087,LAVI_95,LAVI_95,No,NA,LAVI Rivers,57.56005305,12.83778616,NA,NA,1,1.7673,DIT,57.56005305,12.83778616,117.0000992,Channel type based on Publication_Nid 252
7160,4088,LAVI_96,LAVI_96,No,NA,LAVI Rivers,57.5488485,13.54701922,NA,NA,1,1.4554,DIT,57.5488485,13.54701922,206.0001068,Channel type based on Publication_Nid 252
7160,4089,LAVI_97,LAVI_97,No,NA,LAVI Rivers,57.55978631,12.93558162,NA,NA,1,0.7534,DIT,57.5595275,12.93640241,145.7301068,Channel type based on Publication_Nid 252
7160,4090,LAVI_98,LAVI_98,No,NA,LAVI Rivers,57.33870115,12.7419673,NA,NA,1,1.6,NA,57.33870115,12.7419673,150.0001068,NA
7160,4091,LAVI_99,LAVI_99,No,NA,LAVI Rivers,57.47739079,13.26879143,NA,NA,1,1,NA,57.47739079,13.26879143,185,NA
7160,4092,LAVI_100,LAVI_100,No,NA,LAVI Rivers,57.71447068,13.20668264,NA,NA,1,1.2607,NA,57.71437483,13.20683336,228,NA
7160,4093,LAVI_110,LAVI_110,No,NA,LAVI Rivers,56.98384103,13.48766178,NA,NA,1,0.8494,NA,56.98382922,13.48858115,166.7451068,NA
7160,4094,LAVI_114,LAVI_114,No,NA,LAVI Rivers,57.08648366,12.8359045,NA,NA,1,0.7266,DIT,57.08648366,12.8359045,111,Channel type based on Publication_Nid 252
7160,4095,LAVI_126,LAVI_126,No,NA,LAVI Rivers,57.16191282,14.24457197,NA,NA,1,1.4879,NA,57.1617081,14.24496577,212.8801068,NA
7160,4096,LAVI_128,LAVI_128,No,NA,LAVI Rivers,57.32053953,14.51409964,NA,NA,1,1.1721,NA,57.32032823,14.51397255,214.4451068,NA
7160,4097,LAVI_129,LAVI_129,No,NA,LAVI Rivers,57.33319612,13.78297527,NA,NA,1,1.6853,DIT,57.3331369,13.78289655,200.8951068,Channel type based on Publication_Nid 252
7160,4098,LAVI_130,LAVI_130,No,NA,LAVI Rivers,57.17617999,14.54535126,NA,NA,1,1.7122,NA,57.17617999,14.54535126,218,NA
7160,4099,LAVI_135,LAVI_135,No,NA,LAVI Rivers,57.47029397,12.92128983,NA,NA,1,1.3745,DIT,57.46955587,12.92002556,189.2001068,Channel type based on Publication_Nid 252
7160,4100,DAL_1001,DAL_1001,No,NA,Dalalven,61.96693226,12.73764364,NA,NA,1,1.3,NA,61.96695427,12.73766136,628.9481221,NA
7160,4101,DAL_1002,DAL_1002,No,NA,Dalalven,61.89462231,13.11314113,NA,NA,1,2,NA,61.89415364,13.11215614,644.9871221,NA
7160,4102,DAL_1003,DAL_1003,No,NA,Dalalven,61.8551747,12.77320394,NA,NA,1,1.4,NA,61.85531709,12.77417595,479.0000916,NA
7160,4103,DAL_1004,DAL_1004,No,NA,Dalalven,61.82688296,13.24672227,NA,NA,1,2.475,NA,61.82726156,13.24846749,600.9481221,NA
7160,4104,DAL_1005,DAL_1005,No,NA,Dalalven,61.7576997,13.29308849,NA,NA,1,1.31,NA,61.75796341,13.29171175,552.688,NA
7160,4105,DAL_1006,DAL_1006,No,NA,Dalalven,61.72559985,12.72665361,NA,NA,1,2.575,NA,61.72559985,12.72665361,669.0001221,NA
7160,4106,DAL_1007,DAL_1007,No,NA,Dalalven,61.7299564,13.08870934,NA,NA,1,1.2,NA,61.7301184,13.08886883,437.7270916,NA
7160,4107,DAL_1008,DAL_1008,No,NA,Dalalven,61.69735273,13.67889181,NA,NA,1,2.545,NA,61.69774534,13.67907327,626.9351221,NA
7160,4108,DAL_1009,DAL_1009,No,NA,Dalalven,61.67771714,13.41612729,NA,NA,1,1.5325,NA,61.67771714,13.41612729,600,NA
7160,4109,DAL_1010,DAL_1010,No,NA,Dalalven,61.65390266,12.72251455,NA,NA,1,1.1,NA,61.65405545,12.72170696,569.0001221,NA
7160,4110,DAL_1012,DAL_1012,No,NA,Dalalven,61.61858307,13.028148,NA,NA,1,1.4,NA,61.61858307,13.028148,487.0000916,NA
7160,4111,DAL_1013,DAL_1013,No,NA,Dalalven,61.63752306,14.80552652,NA,NA,1,2.27,DIT,61.63773528,14.8059689,444.5440916,Channel type based on Publication_Nid 252
7160,4112,DAL_1014,DAL_1014,No,NA,Dalalven,61.61100448,14.46888007,NA,NA,1,6.2025,NA,61.61094629,14.46883303,587.9351221,NA
7160,4113,DAL_1015,DAL_1015,No,NA,Dalalven,61.5900132,14.54362393,NA,NA,1,3.0825,NA,61.58998321,14.54229095,527.9221221,NA
7160,4114,DAL_1016,DAL_1016,No,NA,Dalalven,61.5336651,14.3244717,NA,NA,1,2.9,NA,61.5336987,14.32405128,592.9871221,NA
7160,4115,DAL_1017,DAL_1017,No,NA,Dalalven,61.51136397,13.42223428,NA,NA,1,1.61,DIT,61.51136397,13.42223428,512,Channel type based on Publication_Nid 252
7160,4116,DAL_1018,DAL_1018,No,NA,Dalalven,61.50382959,13.22635391,NA,NA,1,2.1425,NA,61.50382959,13.22635391,517,NA
7160,4117,DAL_1019,DAL_1019,No,NA,Dalalven,61.5155818,14.39158818,NA,NA,1,2.65,NA,61.5162067,14.39217441,550.6871221,NA
7160,4118,DAL_1020,DAL_1020,No,NA,Dalalven,61.50319892,14.36762455,NA,NA,1,2.7825,NA,61.50309636,14.36746018,556.8701221,NA
7160,4119,DAL_1021,DAL_1021,No,NA,Dalalven,61.48319289,13.47346678,NA,NA,1,1.7,NA,61.48342717,13.47394133,557.9221221,NA
7160,4120,DAL_1022,DAL_1022,No,NA,Dalalven,61.49499794,14.48906046,NA,NA,1,2.2725,NA,61.49514864,14.48748484,550.9871221,NA
7160,4121,DAL_1023,DAL_1023,No,NA,Dalalven,61.48794474,13.98867054,NA,NA,1,3,NA,61.48825919,13.98919438,405.766,NA
7160,4122,DAL_1024,DAL_1024,No,NA,Dalalven,61.47912671,13.99302999,NA,NA,1,1.6,NA,61.4792732,13.99428888,398.3500916,NA
7160,4123,DAL_1026,DAL_1026,No,NA,Dalalven,61.48258357,14.53850521,NA,NA,1,3.145,NA,61.48220174,14.53941003,582.4541221,NA
7160,4124,DAL_1027,DAL_1027,No,NA,Dalalven,61.41430294,12.97415388,NA,NA,1,2.1275,NA,61.41419608,12.97272524,478.9870916,NA
7160,4125,DAL_1028,DAL_1028,No,NA,Dalalven,61.42672435,14.53702404,NA,NA,1,4.0075,NA,61.42668653,14.53725062,520.8441221,NA
7160,4126,DAL_1029,DAL_1029,No,NA,Dalalven,61.42096092,14.89925339,NA,NA,1,1.6075,NA,61.42096092,14.89925339,384.9870916,NA
7160,4127,DAL_1030,DAL_1030,No,NA,Dalalven,61.40979154,14.56633532,NA,NA,1,2.5175,DIT,61.40985019,14.56613859,511.9481221,Channel type based on Publication_Nid 252
7160,4128,DAL_1031,DAL_1031,No,NA,Dalalven,61.3951812,13.47597879,NA,NA,1,1.5575,DIT,61.39465178,13.47640352,544.0001221,Channel type based on Publication_Nid 252
7160,4129,DAL_1032,DAL_1032,No,NA,Dalalven,61.40894479,14.88796717,NA,NA,1,1.4,NA,61.40894479,14.88796717,402,NA
7160,4130,DAL_1033,DAL_1033,No,NA,Dalalven,61.39029427,14.004251,NA,NA,1,2.4075,NA,61.39029427,14.004251,403,NA
7160,4131,DAL_1034,DAL_1034,No,NA,Dalalven,61.39408412,14.61493698,NA,NA,1,3.9875,NA,61.39473709,14.61529139,521.9741221,NA
7160,4132,DAL_1035,DAL_1035,No,NA,Dalalven,61.31422376,13.15824358,NA,NA,1,2.085,NA,61.31421348,13.15898801,477.0000916,NA
7160,4133,DAL_1036,DAL_1036,No,NA,Dalalven,61.31553203,13.73699197,NA,NA,1,2,NA,61.31564768,13.73608397,271.1290916,NA
7160,4134,DAL_1037,DAL_1037,No,NA,Dalalven,61.30747519,13.81226019,NA,NA,1,2.2,DIT,61.30716607,13.81276837,424.83,Channel type based on Publication_Nid 252
7160,4135,DAL_1038,DAL_1038,No,NA,Dalalven,61.29374098,13.12612327,NA,NA,1,1.4,DIT,61.29374098,13.12612327,396,Channel type based on Publication_Nid 252
7160,4136,DAL_1039,DAL_1039,No,NA,Dalalven,61.297542,15.26011592,NA,NA,1,2.5575,NA,61.29754275,15.25893741,386.9870916,NA
7160,4137,DAL_1040,DAL_1040,No,NA,Dalalven,61.29339341,14.62734275,NA,NA,1,1.2775,NA,61.29321019,14.62822645,465,NA
7160,4138,DAL_1041,DAL_1041,No,NA,Dalalven,61.28412889,13.87910728,NA,NA,1,2.345,NA,61.28412889,13.87910728,291,NA
7160,4139,DAL_1042,DAL_1042,No,NA,Dalalven,61.28533587,14.29750603,NA,NA,1,1.305,NA,61.28549458,14.29733858,493.8830916,NA
7160,4140,DAL_1043,DAL_1043,No,NA,Dalalven,61.2822754,15.20093101,NA,NA,1,3.13,NA,61.2822754,15.20093101,364,NA
7160,4141,DAL_1044,DAL_1044,No,NA,Dalalven,61.26793364,14.84380269,NA,NA,1,1.495,NA,61.26776463,14.84328214,392.0000916,NA
7160,4142,DAL_1045,DAL_1045,No,NA,Dalalven,61.26241967,14.64691354,NA,NA,1,1.6725,NA,61.26241967,14.64691354,400,NA
7160,4143,DAL_1046,DAL_1046,No,NA,Dalalven,61.20106549,15.10635571,NA,NA,1,2.3,NA,61.20104178,15.10605242,285.9300916,NA
7160,4144,DAL_1047,DAL_1047,No,NA,Dalalven,61.195688,15.0944143,NA,NA,1,1.5525,NA,61.19566271,15.09468155,254.7341068,NA
7160,4145,DAL_1048,DAL_1048,No,NA,Dalalven,61.16886475,13.47130869,NA,NA,1,2.7825,DIT,61.1688647,13.47114479,462.9160916,Channel type based on Publication_Nid 252
7160,4146,DAL_1049,DAL_1049,No,NA,Dalalven,61.15753727,13.51542274,NA,NA,1,1.9,NA,61.15766981,13.51525664,434.9440916,NA
7160,4147,DAL_1050,DAL_1050,No,NA,Dalalven,61.14883095,13.88048377,NA,NA,1,2.6,NA,61.14883095,13.88048377,431.0000916,NA
7160,4148,DAL_1051,DAL_1051,No,NA,Dalalven,61.11301423,13.28854032,NA,NA,1,1.6,NA,61.11300163,13.28801033,382.9580916,NA
7160,4149,DAL_1052,DAL_1052,No,NA,Dalalven,61.11566531,13.60754077,NA,NA,1,1.715,NA,61.11539841,13.60767253,345.2700916,NA
7160,4150,DAL_1053,DAL_1053,No,NA,Dalalven,61.08249366,13.00200584,NA,NA,1,3.21,NA,61.08252718,13.0020373,528.9161221,NA
7160,4151,DAL_1054,DAL_1054,No,NA,Dalalven,61.0996636,14.32029052,NA,NA,1,3.625,NA,61.0996636,14.32029052,255,NA
7160,4152,DAL_1055,DAL_1055,No,NA,Dalalven,61.08324954,13.68161059,NA,NA,1,1.3175,DIT,61.08324954,13.68161059,357,Channel type based on Publication_Nid 252
7160,4153,DAL_1056,DAL_1056,No,NA,Dalalven,61.08653272,15.25646135,NA,NA,1,1.8775,NA,61.08653272,15.25646135,262,NA
7160,4154,DAL_1057,DAL_1057,No,NA,Dalalven,61.05120327,13.46803665,NA,NA,1,3.005,NA,61.0517066,13.46908064,512.5241221,NA
7160,4155,DAL_1058,DAL_1058,No,NA,Dalalven,61.06679694,15.01855762,NA,NA,1,2.1525,DIT,61.06679694,15.01855762,353,Channel type based on Publication_Nid 252
7160,4156,DAL_1059,DAL_1059,No,NA,Dalalven,61.04919925,13.55145627,NA,NA,1,2.225,NA,61.04950337,13.55032819,514.7741221,NA
7160,4157,DAL_1060,DAL_1060,No,NA,Dalalven,61.05048801,13.73006878,NA,NA,1,1.8125,NA,61.05031762,13.73053344,379.8460916,NA
7160,4158,DAL_1061,DAL_1061,No,NA,Dalalven,61.03654111,13.29536217,NA,NA,1,1.985,NA,61.03641469,13.2956664,490,NA
7160,4159,DAL_1062,DAL_1062,No,NA,Dalalven,61.05746234,15.88316102,NA,NA,1,1.6,NA,61.05761563,15.88323502,361.7480916,NA
7160,4160,DAL_1063,DAL_1063,No,NA,Dalalven,61.0274098,13.24946744,NA,NA,1,2.21,NA,61.0274098,13.24946744,499,NA
7160,4161,DAL_1064,DAL_1064,No,NA,Dalalven,61.04872142,15.15245315,NA,NA,1,2.4,DIT,61.04872142,15.15245315,355,Channel type based on Publication_Nid 252
7160,4162,DAL_1065,DAL_1065,No,NA,Dalalven,61.02645371,13.82819184,NA,NA,1,1.9975,NA,61.02588543,13.82819815,295.122,NA
7160,4163,DAL_1066,DAL_1066,No,NA,Dalalven,61.03718105,14.87695577,NA,NA,1,1.6775,DIT,61.03655554,14.87854781,238.5521068,Channel type based on Publication_Nid 252
7160,4164,DAL_1067,DAL_1067,No,NA,Dalalven,61.03206349,14.81429053,NA,NA,1,2.1475,DIT,61.03206349,14.81429053,292,Channel type based on Publication_Nid 252
7160,4165,DAL_1068,DAL_1068,No,NA,Dalalven,61.01780833,14.37902704,NA,NA,1,2.51,NA,61.01805831,14.3794879,262.8320916,NA
7160,4166,DAL_1069,DAL_1069,No,NA,Dalalven,61.01329154,15.84490834,NA,NA,1,2.3675,DIT,61.01330312,15.84478264,284.6780916,Channel type based on Publication_Nid 252
7160,4167,DAL_1070,DAL_1070,No,NA,Dalalven,61.00088997,14.20434625,NA,NA,1,2.03,NA,61.00084941,14.20429589,413,NA
7160,4168,DAL_1071,DAL_1071,No,NA,Dalalven,60.97421644,14.67671927,NA,NA,1,1.795,DIT,60.97415513,14.67650554,210.1861068,Channel type based on Publication_Nid 252
7160,4169,DAL_1072,DAL_1072,No,NA,Dalalven,60.96914124,14.44270176,NA,NA,1,1.7375,NA,60.96914124,14.44270176,254,NA
7160,4170,DAL_1073,DAL_1073,No,NA,Dalalven,60.96349192,15.52905254,NA,NA,1,1.7,NA,60.96333903,15.52754831,205.2961068,NA
7160,4171,DAL_1074,DAL_1074,No,NA,Dalalven,60.94577113,13.83626468,NA,NA,1,3.3725,NA,60.94602591,13.83588962,353.0000916,NA
7160,4172,DAL_1075,DAL_1075,No,NA,Dalalven,60.9383849,13.77343561,NA,NA,1,2.3975,NA,60.9383849,13.77343561,417.0000916,NA
7160,4173,DAL_1076,DAL_1076,No,NA,Dalalven,60.93274651,13.70637184,NA,NA,1,1.5325,NA,60.93255865,13.70578103,429.0900916,NA
7160,4174,DAL_1077,DAL_1077,No,NA,Dalalven,60.92867728,14.80499485,NA,NA,1,1.8,DIT,60.92867728,14.80499485,251.9861068,Channel type based on Publication_Nid 252
7160,4175,DAL_1078,DAL_1078,No,NA,Dalalven,60.91516557,14.94690541,NA,NA,1,2.2775,NA,60.9153344,14.94822026,166.7881068,NA
7160,4176,DAL_1079,DAL_1079,No,NA,Dalalven,60.9130271,15.6118654,NA,NA,1,1.7925,NA,60.91291629,15.61217551,284.1740916,NA
